[1] "not converged = 2007"
[1] "total params = 3975"
[1] "which not converged: "
                Rhat
mu[3,97]    1.160284
mu[7,33]    1.160294
mu[3,106]   1.160296
mu[12,1]    1.160300
mu[8,76]    1.160309
mu[14,105]  1.160319
mu[2,73]    1.160321
mu[9,100]   1.160325
mu[5,74]    1.160331
mu[12,59]   1.160332
mu[3,77]    1.160335
mu[12,101]  1.160349
mu[15,67]   1.160360
mu[1,108]   1.160369
mu[8,71]    1.160380
mu[13,67]   1.160385
mu[5,111]   1.160401
mu[5,16]    1.160411
mu[8,80]    1.160416
mu[11,73]   1.160418
mu[14,3]    1.160423
mu[11,95]   1.160426
mu[7,82]    1.160433
mu[5,79]    1.160437
mu[14,107]  1.160439
mu[2,26]    1.160442
mu[7,96]    1.160444
mu[9,71]    1.160461
mu[9,61]    1.160469
mu[11,20]   1.160503
mu[13,96]   1.160505
mu[5,21]    1.160509
mu[8,41]    1.160511
mu[1,11]    1.160511
mu[3,29]    1.160514
mu[7,13]    1.160548
mu[9,98]    1.160551
mu[3,94]    1.160560
mu[2,93]    1.160577
mu[1,71]    1.160577
mu[3,95]    1.160599
mu[11,112]  1.160601
mu[5,49]    1.160605
mu[2,31]    1.160619
mu[1,2]     1.160620
mu[13,111]  1.160621
mu[11,34]   1.160639
mu[15,39]   1.160641
mu[15,96]   1.160661
mu[12,51]   1.160673
mu[5,52]    1.160683
mu[12,38]   1.160708
mu[9,31]    1.160711
mu[8,42]    1.160718
mu[3,123]   1.160743
mu[5,90]    1.160776
mu[4,102]   1.160786
mu[9,104]   1.160788
mu[1,73]    1.160802
mu[13,117]  1.160803
mu[2,54]    1.160807
mu[14,63]   1.160811
mu[14,56]   1.160812
mu[4,77]    1.160842
mu[3,40]    1.160849
mu[2,40]    1.160853
mu[14,78]   1.160869
mu[8,34]    1.160872
mu[12,42]   1.160901
mu[12,87]   1.160915
mu[8,39]    1.160921
mu[2,102]   1.160948
mu[15,89]   1.160954
mu[11,123]  1.160962
mu[12,12]   1.160969
mu[3,101]   1.160970
mu[2,103]   1.160971
mu[3,88]    1.160977
mu[5,81]    1.160979
mu[11,25]   1.160981
mu[1,122]   1.160989
mu[3,104]   1.160991
mu[3,20]    1.161036
mu[11,71]   1.161045
mu[1,84]    1.161051
mu[5,5]     1.161057
mu[9,21]    1.161070
mu[13,84]   1.161093
mu[14,96]   1.161100
mu[3,82]    1.161104
mu[2,83]    1.161134
mu[14,103]  1.161142
mu[12,63]   1.161162
mu[9,108]   1.161164
mu[1,36]    1.161164
mu[11,43]   1.161166
mu[15,56]   1.161180
mu[1,28]    1.161190
mu[8,115]   1.161194
mu[5,9]     1.161194
mu[8,8]     1.161197
mu[14,27]   1.161199
mu[13,10]   1.161199
mu[5,57]    1.161209
mu[1,123]   1.161241
mu[3,18]    1.161254
mu[7,72]    1.161254
mu[9,49]    1.161254
mu[9,10]    1.161255
mu[1,1]     1.161270
mu[4,34]    1.161287
mu[2,89]    1.161299
mu[11,54]   1.161301
mu[1,72]    1.161303
mu[12,10]   1.161304
mu[13,118]  1.161305
mu[3,120]   1.161315
mu[1,78]    1.161323
mu[4,84]    1.161323
mu[4,60]    1.161332
mu[14,86]   1.161350
mu[2,57]    1.161351
mu[1,42]    1.161381
mu[9,26]    1.161442
mu[1,18]    1.161446
mu[8,81]    1.161454
mu[14,118]  1.161457
mu[1,40]    1.161476
mu[5,96]    1.161479
mu[4,100]   1.161479
mu[8,107]   1.161482
mu[11,93]   1.161523
mu[11,36]   1.161536
mu[11,110]  1.161553
mu[8,19]    1.161565
mu[14,110]  1.161583
mu[13,32]   1.161607
mu[13,2]    1.161611
mu[1,94]    1.161621
mu[11,21]   1.161632
mu[15,41]   1.161635
mu[14,10]   1.161668
mu[1,15]    1.161670
mu[12,33]   1.161702
mu[1,50]    1.161711
mu[9,19]    1.161713
mu[11,72]   1.161715
mu[9,22]    1.161728
mu[15,46]   1.161751
mu[11,11]   1.161752
mu[11,74]   1.161767
mu[3,30]    1.161774
mu[3,92]    1.161806
mu[13,120]  1.161818
mu[4,113]   1.161832
mu[14,79]   1.161873
mu[11,41]   1.161890
mu[9,117]   1.161894
mu[4,63]    1.161896
mu[3,39]    1.161901
mu[12,34]   1.161903
mu[9,63]    1.161909
mu[7,54]    1.161943
mu[8,46]    1.161961
mu[5,19]    1.161972
mu[3,124]   1.161977
mu[5,8]     1.161978
mu[2,63]    1.161982
mu[9,96]    1.161987
mu[9,113]   1.162007
mu[15,8]    1.162008
mu[13,83]   1.162022
mu[9,55]    1.162022
mu[1,10]    1.162025
mu[9,6]     1.162032
mu[3,60]    1.162037
mu[3,112]   1.162044
mu[14,21]   1.162049
mu[11,114]  1.162055
mu[3,59]    1.162078
mu[13,91]   1.162093
mu[1,80]    1.162109
mu[8,88]    1.162112
mu[8,21]    1.162112
mu[5,76]    1.162113
mu[5,89]    1.162128
mu[13,86]   1.162128
mu[8,89]    1.162131
mu[2,49]    1.162132
mu[13,48]   1.162136
mu[4,30]    1.162139
mu[2,111]   1.162167
mu[5,67]    1.162174
mu[11,118]  1.162184
mu[11,78]   1.162191
mu[14,71]   1.162201
mu[7,75]    1.162210
mu[5,24]    1.162212
mu[9,27]    1.162216
mu[8,47]    1.162234
mu[14,82]   1.162241
mu[4,58]    1.162279
mu[14,111]  1.162280
mu[4,5]     1.162296
mu[11,33]   1.162297
mu[9,28]    1.162334
mu[15,120]  1.162345
mu[8,48]    1.162355
mu[2,78]    1.162373
mu[9,50]    1.162378
mu[1,17]    1.162392
mu[13,28]   1.162396
mu[11,101]  1.162420
mu[3,46]    1.162445
mu[7,6]     1.162445
mu[11,99]   1.162466
mu[3,75]    1.162471
mu[12,16]   1.162478
mu[2,62]    1.162489
mu[15,111]  1.162497
mu[4,24]    1.162498
mu[9,78]    1.162508
mu[12,28]   1.162512
mu[12,77]   1.162521
mu[4,44]    1.162536
mu[12,48]   1.162541
mu[9,103]   1.162564
mu[1,111]   1.162579
mu[3,45]    1.162582
mu[13,73]   1.162582
mu[3,31]    1.162586
mu[9,111]   1.162598
mu[14,25]   1.162618
mu[7,122]   1.162656
mu[5,35]    1.162657
mu[11,48]   1.162668
mu[4,37]    1.162671
mu[14,61]   1.162700
mu[8,78]    1.162712
mu[14,18]   1.162715
mu[8,97]    1.162719
mu[3,8]     1.162730
mu[8,95]    1.162744
mu[9,12]    1.162748
mu[4,46]    1.162759
mu[4,121]   1.162768
mu[14,38]   1.162768
mu[13,80]   1.162768
mu[9,5]     1.162777
mu[4,124]   1.162802
mu[11,68]   1.162827
mu[4,40]    1.162859
mu[15,45]   1.162874
mu[1,75]    1.162875
mu[2,72]    1.162912
mu[11,113]  1.162914
mu[13,77]   1.162922
mu[14,99]   1.162922
mu[7,48]    1.162957
mu[1,38]    1.162962
mu[15,90]   1.163004
mu[14,89]   1.163017
mu[15,55]   1.163023
mu[3,113]   1.163035
mu[4,67]    1.163081
mu[8,93]    1.163083
mu[7,109]   1.163084
mu[11,96]   1.163087
mu[3,27]    1.163088
mu[1,32]    1.163104
mu[15,98]   1.163132
mu[4,81]    1.163136
mu[9,17]    1.163159
mu[4,38]    1.163181
mu[1,23]    1.163199
mu[12,119]  1.163207
mu[12,13]   1.163214
mu[12,18]   1.163219
mu[14,104]  1.163222
mu[14,112]  1.163228
mu[5,1]     1.163234
mu[3,38]    1.163260
mu[8,113]   1.163260
mu[2,22]    1.163260
mu[14,100]  1.163266
mu[1,5]     1.163266
mu[2,47]    1.163275
mu[4,33]    1.163275
mu[15,104]  1.163275
mu[11,102]  1.163292
mu[7,59]    1.163297
mu[3,34]    1.163348
mu[13,105]  1.163356
mu[12,11]   1.163357
mu[14,28]   1.163363
mu[8,55]    1.163382
mu[1,68]    1.163400
mu[15,57]   1.163429
mu[15,105]  1.163443
mu[7,36]    1.163446
mu[7,28]    1.163457
mu[12,32]   1.163472
mu[14,122]  1.163481
mu[5,112]   1.163486
mu[7,30]    1.163493
mu[8,77]    1.163516
mu[3,50]    1.163521
mu[8,53]    1.163602
mu[1,91]    1.163607
mu[5,58]    1.163612
mu[7,55]    1.163613
mu[8,54]    1.163661
mu[13,22]   1.163668
mu[12,40]   1.163673
mu[1,8]     1.163674
mu[1,25]    1.163674
mu[5,62]    1.163677
mu[13,124]  1.163682
mu[7,103]   1.163691
mu[11,51]   1.163704
mu[7,104]   1.163710
mu[5,53]    1.163712
mu[15,26]   1.163717
mu[1,90]    1.163724
mu[11,57]   1.163732
mu[14,16]   1.163757
mu[11,53]   1.163770
mu[3,121]   1.163771
mu[14,73]   1.163772
mu[13,68]   1.163798
mu[3,90]    1.163810
mu[9,60]    1.163817
mu[12,5]    1.163823
mu[12,120]  1.163826
mu[13,81]   1.163861
mu[7,113]   1.163869
mu[4,39]    1.163873
mu[14,51]   1.163883
mu[15,101]  1.163889
mu[7,62]    1.163913
mu[13,82]   1.163914
mu[12,71]   1.163918
mu[8,79]    1.163931
mu[1,106]   1.163933
mu[8,75]    1.163934
mu[7,114]   1.163938
mu[5,23]    1.163944
mu[5,95]    1.163948
mu[1,82]    1.163950
mu[3,2]     1.163955
mu[8,102]   1.163958
mu[8,70]    1.163967
mu[7,78]    1.163984
mu[2,28]    1.163993
mu[5,101]   1.163993
